index,filename,type,ann_id,ref_id,image_id,sent_id,sentence_raw
1541,COCO_train2014_000000418065_1.jpg,or_refcoco,151267,14272,418065,40618,far right bike
1542,COCO_train2014_000000418065_0.jpg,or_refcoco,151032,14273,418065,40619,red bike
1543,COCO_train2014_000000418065_0.jpg,or_refcoco,151032,14273,418065,40620,red bike
1544,COCO_train2014_000000418065_0.jpg,or_refcoco,151032,14273,418065,40621,red bike
1545,COCO_train2014_000000418056_3.jpg,or_refcoco,529354,14274,418056,40622,red shirt
1546,COCO_train2014_000000418056_3.jpg,or_refcoco,529354,14274,418056,40623,man in red jacket
1547,COCO_train2014_000000418056_3.jpg,or_refcoco,529354,14274,418056,40624,guy in red jacket
1548,COCO_train2014_000000418056_2.jpg,or_refcoco,506371,14275,418056,40625,WHITE SHIRT PLAYER ON GROUND
1549,COCO_train2014_000000418056_2.jpg,or_refcoco,506371,14275,418056,40626,catcher
1550,COCO_train2014_000000418056_2.jpg,or_refcoco,506371,14275,418056,40627,catcher
1551,COCO_train2014_000000418056_1.jpg,or_refcoco,483945,14276,418056,40628,66
1552,COCO_train2014_000000418056_1.jpg,or_refcoco,483945,14276,418056,40629,66
1553,COCO_train2014_000000418056_1.jpg,or_refcoco,483945,14276,418056,40630,right guy 66
1554,COCO_train2014_000000418056_0.jpg,or_refcoco,432651,14277,418056,40631,left guy
1555,COCO_train2014_000000418056_0.jpg,or_refcoco,432651,14277,418056,40632,the batter
1556,COCO_train2014_000000418056_0.jpg,or_refcoco,432651,14277,418056,40633,batter on left
1557,COCO_train2014_000000417365_2.jpg,or_refcoco,461881,14316,417365,40743,person on the left
1558,COCO_train2014_000000417365_2.jpg,or_refcoco,461881,14316,417365,40744,sunglasses
1559,COCO_train2014_000000417365_2.jpg,or_refcoco,461881,14316,417365,40745,person on left
1560,COCO_train2014_000000417365_1.jpg,or_refcoco,440615,14317,417365,40746,feminine man?
1561,COCO_train2014_000000417365_1.jpg,or_refcoco,440615,14317,417365,40747,dude on right
1562,COCO_train2014_000000417365_1.jpg,or_refcoco,440615,14317,417365,40748,rt guy
1563,COCO_train2014_000000417070_3.jpg,or_refcoco,1712248,14352,417070,40849,"boy in red shirt, right side"
1564,COCO_train2014_000000417070_3.jpg,or_refcoco,1712248,14352,417070,40850,kid red shirt right side
1565,COCO_train2014_000000417070_3.jpg,or_refcoco,1712248,14352,417070,40851,right boy
1566,COCO_train2014_000000417070_0.jpg,or_refcoco,448935,14353,417070,40852,boy in blue
1567,COCO_train2014_000000417070_0.jpg,or_refcoco,448935,14353,417070,40853,blue
1568,COCO_train2014_000000417070_0.jpg,or_refcoco,448935,14353,417070,40854,left kid
1569,COCO_train2014_000000416723_5.jpg,or_refcoco,1711929,14377,416723,40921,girl on on right (i agree about the cat)
1570,COCO_train2014_000000416723_5.jpg,or_refcoco,1711929,14377,416723,40922,Girl on right
1571,COCO_train2014_000000416723_5.jpg,or_refcoco,1711929,14377,416723,40923,girl on right pointing
1572,COCO_train2014_000000416723_3.jpg,or_refcoco,529021,14378,416723,40924,holding cheezits
1573,COCO_train2014_000000416723_3.jpg,or_refcoco,529021,14378,416723,40925,cheezit
1574,COCO_train2014_000000416723_2.jpg,or_refcoco,497628,14379,416723,40926,hipster boy in front
1575,COCO_train2014_000000416723_2.jpg,or_refcoco,497628,14379,416723,40927,the man in the middle
1576,COCO_train2014_000000416723_2.jpg,or_refcoco,497628,14379,416723,40928,front guy
1577,COCO_train2014_000000416723_1.jpg,or_refcoco,450686,14380,416723,40929,girl on left with curly hair
1578,COCO_train2014_000000416723_1.jpg,or_refcoco,450686,14380,416723,40930,girl with curly hair
1579,COCO_train2014_000000416723_1.jpg,or_refcoco,450686,14380,416723,40931,Girl on left
1580,COCO_train2014_000000415529_1.jpg,or_refcoco,506785,14482,415529,41213,male
1581,COCO_train2014_000000415529_1.jpg,or_refcoco,506785,14482,415529,41214,man
1582,COCO_train2014_000000415529_1.jpg,or_refcoco,506785,14482,415529,41215,person on right
1583,COCO_train2014_000000415529_0.jpg,or_refcoco,478436,14483,415529,41216,Girl.
1584,COCO_train2014_000000415529_0.jpg,or_refcoco,478436,14483,415529,41217,Woman
1585,COCO_train2014_000000415529_0.jpg,or_refcoco,478436,14483,415529,41218,girl
1586,COCO_train2014_000000414961_5.jpg,or_refcoco,457496,14519,414961,41319,woman
1587,COCO_train2014_000000414961_5.jpg,or_refcoco,457496,14519,414961,41320,woman in white dress
1588,COCO_train2014_000000414961_5.jpg,or_refcoco,457496,14519,414961,41321,lady
1589,COCO_train2014_000000414961_4.jpg,or_refcoco,422873,14520,414961,41322,guy right
1590,COCO_train2014_000000414961_4.jpg,or_refcoco,422873,14520,414961,41323,man on right
1591,COCO_train2014_000000414961_4.jpg,or_refcoco,422873,14520,414961,41324,GUY
1592,COCO_train2014_000000414916_3.jpg,or_refcoco,535146,14521,414916,41325,Person at right in bottom photo
1593,COCO_train2014_000000414916_3.jpg,or_refcoco,535146,14521,414916,41326,partial person cutting in bottom pic
1594,COCO_train2014_000000414916_3.jpg,or_refcoco,535146,14521,414916,41327,"the person in the bottom screen. He's cutting something. I think it's veggies for his pizza, but don't click that. Just click him."
1595,COCO_train2014_000000414916_2.jpg,or_refcoco,534546,14522,414916,41328,girl with glasses
1596,COCO_train2014_000000414916_2.jpg,or_refcoco,534546,14522,414916,41329,"lady on right, black jacket"
1597,COCO_train2014_000000414916_2.jpg,or_refcoco,534546,14522,414916,41330,"top pic, woman on right"
1598,COCO_train2014_000000414916_1.jpg,or_refcoco,510372,14523,414916,41331,dude with specks
1599,COCO_train2014_000000414916_1.jpg,or_refcoco,510372,14523,414916,41332,center guy
1600,COCO_train2014_000000414916_1.jpg,or_refcoco,510372,14523,414916,41333,guy top middle
1601,COCO_train2014_000000414916_0.jpg,or_refcoco,474193,14524,414916,41334,Left person top
1602,COCO_train2014_000000414916_0.jpg,or_refcoco,474193,14524,414916,41335,left woman at the top
1603,COCO_train2014_000000414916_0.jpg,or_refcoco,474193,14524,414916,41336,Woman top left
1604,COCO_train2014_000000414002_6.jpg,or_refcoco,1726002,14601,414002,41550,man bald
1605,COCO_train2014_000000414002_6.jpg,or_refcoco,1726002,14601,414002,41551,balding man in button up dark green shirt standing next to woman looking at cake
1606,COCO_train2014_000000414002_1.jpg,or_refcoco,562949,14602,414002,41552,woman
1607,COCO_train2014_000000414002_1.jpg,or_refcoco,562949,14602,414002,41553,woman
1608,COCO_train2014_000000414002_1.jpg,or_refcoco,562949,14602,414002,41554,far left woman
1609,COCO_train2014_000000414002_0.jpg,or_refcoco,464280,14603,414002,41555,right guy
1610,COCO_train2014_000000414002_0.jpg,or_refcoco,464280,14603,414002,41556,person on the far right
1611,COCO_train2014_000000414002_0.jpg,or_refcoco,464280,14603,414002,41557,rt guy
1612,COCO_train2014_000000412691_1.jpg,or_refcoco,463602,14694,412691,41812,guy right
1613,COCO_train2014_000000412691_1.jpg,or_refcoco,463602,14694,412691,41813,person on right
1614,COCO_train2014_000000412691_1.jpg,or_refcoco,463602,14694,412691,41814,right guy
1615,COCO_train2014_000000412691_0.jpg,or_refcoco,458742,14695,412691,41815,boarder on barrels
1616,COCO_train2014_000000412691_0.jpg,or_refcoco,458742,14695,412691,41816,boarder middle
1617,COCO_train2014_000000412691_0.jpg,or_refcoco,458742,14695,412691,41817,guy on a skateboard(hurry)
1618,COCO_train2014_000000411862_4.jpg,or_refcoco,1747853,14755,411862,41988,umpire
1619,COCO_train2014_000000411862_4.jpg,or_refcoco,1747853,14755,411862,41989,ump
1620,COCO_train2014_000000411862_4.jpg,or_refcoco,1747853,14755,411862,41990,umpire
1621,COCO_train2014_000000411862_3.jpg,or_refcoco,1713600,14756,411862,41991,keeper
1622,COCO_train2014_000000411862_3.jpg,or_refcoco,1713600,14756,411862,41992,catcher
1623,COCO_train2014_000000411862_3.jpg,or_refcoco,1713600,14756,411862,41993,catcher
1624,COCO_train2014_000000411862_0.jpg,or_refcoco,442015,14757,411862,41994,person batting
1625,COCO_train2014_000000411862_0.jpg,or_refcoco,442015,14757,411862,41995,batter
1626,COCO_train2014_000000411862_0.jpg,or_refcoco,442015,14757,411862,41996,BATTER
1627,COCO_train2014_000000410963_2.jpg,or_refcoco,545135,14855,410963,42279,person wearing all white
1628,COCO_train2014_000000410963_2.jpg,or_refcoco,545135,14855,410963,42280,in white outfit
1629,COCO_train2014_000000410963_2.jpg,or_refcoco,545135,14855,410963,42281,white snowsuit
1630,COCO_train2014_000000410963_1.jpg,or_refcoco,541972,14856,410963,42282,Person in red goggles at far left
1631,COCO_train2014_000000410963_1.jpg,or_refcoco,541972,14856,410963,42283,purple guy on left
1632,COCO_train2014_000000410963_1.jpg,or_refcoco,541972,14856,410963,42284,person on left
1633,COCO_train2014_000000410963_0.jpg,or_refcoco,525760,14857,410963,42285,green jacket
1634,COCO_train2014_000000410963_0.jpg,or_refcoco,525760,14857,410963,42286,skiier green jacket
1635,COCO_train2014_000000410779_5.jpg,or_refcoco,568429,14869,410779,42318,"orange shirt, blue jeans"
1636,COCO_train2014_000000410779_5.jpg,or_refcoco,568429,14869,410779,42319,the man with the pink shirt and jeans
1637,COCO_train2014_000000410779_2.jpg,or_refcoco,438588,14870,410779,42320,man in middle
1638,COCO_train2014_000000410779_2.jpg,or_refcoco,438588,14870,410779,42321,The man sitting.
1639,COCO_train2014_000000410779_2.jpg,or_refcoco,438588,14870,410779,42322,Sitting person
1640,COCO_train2014_000000410707_2.jpg,or_refcoco,203830,14883,410707,42357,guy
1641,COCO_train2014_000000410707_2.jpg,or_refcoco,203830,14883,410707,42358,man
1642,COCO_train2014_000000410707_2.jpg,or_refcoco,203830,14883,410707,42359,guy
1643,COCO_train2014_000000410707_1.jpg,or_refcoco,201628,14884,410707,42360,girl
1644,COCO_train2014_000000410707_1.jpg,or_refcoco,201628,14884,410707,42361,right girl
1645,COCO_train2014_000000410707_1.jpg,or_refcoco,201628,14884,410707,42362,girl
1646,COCO_train2014_000000410107_2.jpg,or_refcoco,446571,14940,410107,42519,man fist bump
1647,COCO_train2014_000000410107_2.jpg,or_refcoco,446571,14940,410107,42520,man on right of net
1648,COCO_train2014_000000410107_2.jpg,or_refcoco,446571,14940,410107,42521,guy on right
1649,COCO_train2014_000000410107_1.jpg,or_refcoco,434545,14941,410107,42522,woman
1650,COCO_train2014_000000410107_1.jpg,or_refcoco,434545,14941,410107,42523,left
1651,COCO_train2014_000000410107_1.jpg,or_refcoco,434545,14941,410107,42524,woman tennis player
1652,COCO_train2014_000000409732_3.jpg,or_refcoco,219649,14968,409732,42600,woman all the way left
1653,COCO_train2014_000000409732_3.jpg,or_refcoco,219649,14968,409732,42601,Woman on the left.
1654,COCO_train2014_000000409732_3.jpg,or_refcoco,219649,14968,409732,42602,women far left
1655,COCO_train2014_000000409732_0.jpg,or_refcoco,202489,14969,409732,42603,girl with blue and orange shirt
1656,COCO_train2014_000000409732_0.jpg,or_refcoco,202489,14969,409732,42604,lady on far right on end
1657,COCO_train2014_000000409732_0.jpg,or_refcoco,202489,14969,409732,42605,woman on right
1658,COCO_train2014_000000409616_2.jpg,or_refcoco,475018,14981,409616,42635,guy's head
1659,COCO_train2014_000000409616_2.jpg,or_refcoco,475018,14981,409616,42636,guy sitting down in front head
1660,COCO_train2014_000000409616_2.jpg,or_refcoco,475018,14981,409616,42637,bottom head
1661,COCO_train2014_000000409616_1.jpg,or_refcoco,438240,14982,409616,42638,Man tying tie
1662,COCO_train2014_000000409616_1.jpg,or_refcoco,438240,14982,409616,42639,guy facing us
1663,COCO_train2014_000000409616_1.jpg,or_refcoco,438240,14982,409616,42640,man tieying his appron
1664,COCO_train2014_000000408266_6.jpg,or_refcoco,567504,15085,408266,42926,back left man
1665,COCO_train2014_000000408266_6.jpg,or_refcoco,567504,15085,408266,42927,guy in background w/ sunglasses
1666,COCO_train2014_000000408266_6.jpg,or_refcoco,567504,15085,408266,42928,man smokinng in back
1667,COCO_train2014_000000408266_3.jpg,or_refcoco,523456,15086,408266,42929,man center
1668,COCO_train2014_000000408266_3.jpg,or_refcoco,523456,15086,408266,42930,man behind boy
1669,COCO_train2014_000000408266_3.jpg,or_refcoco,523456,15086,408266,42931,large guy center head turned
1670,COCO_train2014_000000408266_2.jpg,or_refcoco,520906,15087,408266,42932,boy front
1671,COCO_train2014_000000408266_2.jpg,or_refcoco,520906,15087,408266,42933,boy w pizza
1672,COCO_train2014_000000408266_2.jpg,or_refcoco,520906,15087,408266,42934,blk kid
1673,COCO_train2014_000000408266_15.jpg,or_refcoco,1959062,15088,408266,42935,table along bottom edge
1674,COCO_train2014_000000408266_15.jpg,or_refcoco,1959062,15088,408266,42936,table the child is eating off
1675,COCO_train2014_000000408266_11.jpg,or_refcoco,1621530,15089,408266,42937,table on the left
1676,COCO_train2014_000000408266_11.jpg,or_refcoco,1621530,15089,408266,42938,table under man holding can
1677,COCO_train2014_000000408204_3.jpg,or_refcoco,505436,15092,408204,42945,person right
1678,COCO_train2014_000000408204_3.jpg,or_refcoco,505436,15092,408204,42946,guy cut off on far right
1679,COCO_train2014_000000408204_3.jpg,or_refcoco,505436,15092,408204,42947,right guy in striped apron
1680,COCO_train2014_000000408204_2.jpg,or_refcoco,500859,15093,408204,42948,woman in white shirt behind guy in black apron
1681,COCO_train2014_000000408204_2.jpg,or_refcoco,500859,15093,408204,42949,woman in white
1682,COCO_train2014_000000408204_2.jpg,or_refcoco,500859,15093,408204,42950,lady in back
1683,COCO_train2014_000000408204_1.jpg,or_refcoco,453673,15094,408204,42951,guy cooking in middle
1684,COCO_train2014_000000408204_1.jpg,or_refcoco,453673,15094,408204,42952,down
1685,COCO_train2014_000000408204_1.jpg,or_refcoco,453673,15094,408204,42953,"like a hair off, but this guy"
1686,COCO_train2014_000000406187_4.jpg,or_refcoco,1210963,15253,406187,43402,reflection of man in front
1687,COCO_train2014_000000406187_4.jpg,or_refcoco,1210963,15253,406187,43403,reflection in the mirror on the left
1688,COCO_train2014_000000406187_4.jpg,or_refcoco,1210963,15253,406187,43404,left face in mirror
1689,COCO_train2014_000000406187_3.jpg,or_refcoco,465919,15254,406187,43405,guy right
1690,COCO_train2014_000000406187_3.jpg,or_refcoco,465919,15254,406187,43406,person all the way right not reflection
1691,COCO_train2014_000000406187_3.jpg,or_refcoco,465919,15254,406187,43407,right man
1692,COCO_train2014_000000406187_2.jpg,or_refcoco,426445,15255,406187,43408,foremost guy
1693,COCO_train2014_000000406187_2.jpg,or_refcoco,426445,15255,406187,43409,man fixing his hair
1694,COCO_train2014_000000405246_2.jpg,or_refcoco,538334,15342,405246,43659,WOMAN
1695,COCO_train2014_000000405246_2.jpg,or_refcoco,538334,15342,405246,43660,woman
1696,COCO_train2014_000000405246_2.jpg,or_refcoco,538334,15342,405246,43661,women
1697,COCO_train2014_000000405246_1.jpg,or_refcoco,499734,15343,405246,43662,old man wearing kilt
1698,COCO_train2014_000000405246_1.jpg,or_refcoco,499734,15343,405246,43663,dude with glasses
1699,COCO_train2014_000000405246_1.jpg,or_refcoco,499734,15343,405246,43664,MAIN IN KILT
1700,COCO_train2014_000000405136_3.jpg,or_refcoco,2152382,15348,405136,43677,person driving
1701,COCO_train2014_000000405136_3.jpg,or_refcoco,2152382,15348,405136,43678,driver
1702,COCO_train2014_000000405136_3.jpg,or_refcoco,2152382,15348,405136,43679,driver
1703,COCO_train2014_000000405136_1.jpg,or_refcoco,188388,15349,405136,43680,person on right
1704,COCO_train2014_000000405136_1.jpg,or_refcoco,188388,15349,405136,43681,passenger
1705,COCO_train2014_000000405136_1.jpg,or_refcoco,188388,15349,405136,43682,Person on right
1706,COCO_train2014_000000404852_7.jpg,or_refcoco,548500,15366,404852,43731,person far left
1707,COCO_train2014_000000404852_7.jpg,or_refcoco,548500,15366,404852,43732,front person black on left near white umbrella
1708,COCO_train2014_000000404852_7.jpg,or_refcoco,548500,15366,404852,43733,person farthest left black jacket
1709,COCO_train2014_000000404852_6.jpg,or_refcoco,519483,15367,404852,43734,denim jacket
1710,COCO_train2014_000000404852_6.jpg,or_refcoco,519483,15367,404852,43735,lady under red umbrella on left
1711,COCO_train2014_000000404852_6.jpg,or_refcoco,519483,15367,404852,43736,woman under umbrella left
1712,COCO_train2014_000000404852_5.jpg,or_refcoco,478235,15368,404852,43737,girl on right blonde hair
1713,COCO_train2014_000000404852_5.jpg,or_refcoco,478235,15368,404852,43738,Woman second from right with black jacket and blue jeans
1714,COCO_train2014_000000404852_4.jpg,or_refcoco,456529,15369,404852,43739,PERSON IN BROWN JACKET
1715,COCO_train2014_000000404852_4.jpg,or_refcoco,456529,15369,404852,43740,brown jacket
1716,COCO_train2014_000000404852_4.jpg,or_refcoco,456529,15369,404852,43741,brown coat woman
1717,COCO_train2014_000000404852_20.jpg,or_refcoco,2152446,15370,404852,43742,woman second from left
1718,COCO_train2014_000000404852_20.jpg,or_refcoco,2152446,15370,404852,43743,girl in black coat left not far left
1719,COCO_train2014_000000404473_0.jpg,or_refcoco,458457,15394,404473,43812,Helmet
1720,COCO_train2014_000000404473_0.jpg,or_refcoco,458457,15394,404473,43813,helmet
1721,COCO_train2014_000000404473_0.jpg,or_refcoco,458457,15394,404473,43814,helmet
1722,COCO_train2014_000000403888_3.jpg,or_refcoco,467794,15432,403888,43920,top left partial man
1723,COCO_train2014_000000403888_3.jpg,or_refcoco,467794,15432,403888,43921,short sleeve upper left
1724,COCO_train2014_000000403888_3.jpg,or_refcoco,467794,15432,403888,43922,man in green shirt far left corner top
1725,COCO_train2014_000000403888_2.jpg,or_refcoco,429840,15433,403888,43923,little person
1726,COCO_train2014_000000403888_2.jpg,or_refcoco,429840,15433,403888,43924,kid
1727,COCO_train2014_000000403888_2.jpg,or_refcoco,429840,15433,403888,43925,little boy
1728,COCO_train2014_000000402632_6.jpg,or_refcoco,255652,15555,402632,44269,"Guy in blue coat, hands in pockets"
1729,COCO_train2014_000000402632_6.jpg,or_refcoco,255652,15555,402632,44270,Man on right
1730,COCO_train2014_000000402632_6.jpg,or_refcoco,255652,15555,402632,44271,"Man in blue and grey jacket, right"
1731,COCO_train2014_000000402632_5.jpg,or_refcoco,253866,15556,402632,44272,guy with scarf
1732,COCO_train2014_000000402632_5.jpg,or_refcoco,253866,15556,402632,44273,man with scarf
1733,COCO_train2014_000000402632_5.jpg,or_refcoco,253866,15556,402632,44274,second guy from right
1734,COCO_train2014_000000402563_9.jpg,or_refcoco,1268625,15563,402563,44293,front left of screen brown image
1735,COCO_train2014_000000402563_9.jpg,or_refcoco,1268625,15563,402563,44294,extreme lower left corner
1736,COCO_train2014_000000402563_9.jpg,or_refcoco,1268625,15563,402563,44295,"left bottom corner, brown blur, jacket?"
1737,COCO_train2014_000000402563_0.jpg,or_refcoco,422370,15564,402563,44296,the man leaning on the counter
1738,COCO_train2014_000000402563_0.jpg,or_refcoco,422370,15564,402563,44297,Bartender at center in grey shirt and blue jeans
1739,COCO_train2014_000000402563_0.jpg,or_refcoco,422370,15564,402563,44298,bartender in blue shirt and pants
1740,COCO_train2014_000000401001_2.jpg,or_refcoco,1728112,15699,401001,44674,girl with umbrella
1741,COCO_train2014_000000401001_2.jpg,or_refcoco,1728112,15699,401001,44675,girl
1742,COCO_train2014_000000400343_1.jpg,or_refcoco,187380,15754,400343,44830,froggy says go fast  person on bottom cut off
1743,COCO_train2014_000000400343_1.jpg,or_refcoco,187380,15754,400343,44831,bottom left corner
1744,COCO_train2014_000000400343_1.jpg,or_refcoco,187380,15754,400343,44832,the partial kid
1745,COCO_train2014_000000400343_0.jpg,or_refcoco,183459,15755,400343,44833,man in front
1746,COCO_train2014_000000400343_0.jpg,or_refcoco,183459,15755,400343,44834,black shirt
1747,COCO_train2014_000000400343_0.jpg,or_refcoco,183459,15755,400343,44835,left guy sitting
1748,COCO_train2014_000000399442_3.jpg,or_refcoco,489715,15825,399442,45029,right guy
1749,COCO_train2014_000000399442_3.jpg,or_refcoco,489715,15825,399442,45030,blue suit
1750,COCO_train2014_000000399442_2.jpg,or_refcoco,469634,15826,399442,45031,GUY WITH BROWN JACKET
1751,COCO_train2014_000000399442_2.jpg,or_refcoco,469634,15826,399442,45032,pink tie dude
1752,COCO_train2014_000000399442_2.jpg,or_refcoco,469634,15826,399442,45033,red tie guy
1753,COCO_train2014_000000397390_1.jpg,or_refcoco,517197,15986,397390,45484,man on right smiling
1754,COCO_train2014_000000397390_1.jpg,or_refcoco,517197,15986,397390,45485,guy on right
1755,COCO_train2014_000000397390_1.jpg,or_refcoco,517197,15986,397390,45486,man on right
1756,COCO_train2014_000000397390_0.jpg,or_refcoco,513577,15987,397390,45487,lady
1757,COCO_train2014_000000397390_0.jpg,or_refcoco,513577,15987,397390,45488,lady
1758,COCO_train2014_000000397390_0.jpg,or_refcoco,513577,15987,397390,45489,woman
1759,COCO_train2014_000000396495_2.jpg,or_refcoco,476913,16068,396495,45722,white
1760,COCO_train2014_000000396495_2.jpg,or_refcoco,476913,16068,396495,45723,"Guy in white shirt on the bleachers, to the right of the blue shirt"
1761,COCO_train2014_000000396495_2.jpg,or_refcoco,476913,16068,396495,45724,person in white sitting with back to us
1762,COCO_train2014_000000396495_0.jpg,or_refcoco,453006,16069,396495,45725,tennis player
1763,COCO_train2014_000000396495_0.jpg,or_refcoco,453006,16069,396495,45726,PLAYER
1764,COCO_train2014_000000396495_0.jpg,or_refcoco,453006,16069,396495,45727,tennis player
1765,COCO_train2014_000000396380_2.jpg,or_refcoco,485581,16077,396380,45748,person on right
1766,COCO_train2014_000000396380_2.jpg,or_refcoco,485581,16077,396380,45749,guy on right
1767,COCO_train2014_000000396380_2.jpg,or_refcoco,485581,16077,396380,45750,Man on right.
1768,COCO_train2014_000000396380_1.jpg,or_refcoco,465225,16078,396380,45751,guy left
1769,COCO_train2014_000000396380_1.jpg,or_refcoco,465225,16078,396380,45752,hat
1770,COCO_train2014_000000396380_1.jpg,or_refcoco,465225,16078,396380,45753,left person
1771,COCO_train2014_000000395853_7.jpg,or_refcoco,1309194,16126,395853,45886,girl to far left
1772,COCO_train2014_000000395853_7.jpg,or_refcoco,1309194,16126,395853,45887,GIRL BEHIND GIRL IN GLASSES
1773,COCO_train2014_000000395853_7.jpg,or_refcoco,1309194,16126,395853,45888,back row left most person
1774,COCO_train2014_000000395853_6.jpg,or_refcoco,1307951,16127,395853,45889,left front row
1775,COCO_train2014_000000395853_6.jpg,or_refcoco,1307951,16127,395853,45890,woman bottom left
1776,COCO_train2014_000000395853_6.jpg,or_refcoco,1307951,16127,395853,45891,girl in glasses
1777,COCO_train2014_000000395853_5.jpg,or_refcoco,1304061,16128,395853,45892,back 2nd from left
1778,COCO_train2014_000000395853_5.jpg,or_refcoco,1304061,16128,395853,45893,"blonde lady second from left, back row"
1779,COCO_train2014_000000395853_5.jpg,or_refcoco,1304061,16128,395853,45894,blond lady standing behind girl sitting with glasses
1780,COCO_train2014_000000395853_4.jpg,or_refcoco,1269487,16129,395853,45895,woman directly behind man
1781,COCO_train2014_000000395853_4.jpg,or_refcoco,1269487,16129,395853,45896,woman in middle with hand on man shoulder
1782,COCO_train2014_000000395853_4.jpg,or_refcoco,1269487,16129,395853,45897,top center woman
1783,COCO_train2014_000000395853_3.jpg,or_refcoco,1255298,16130,395853,45898,"Second from right, holding midriff"
1784,COCO_train2014_000000395853_3.jpg,or_refcoco,1255298,16130,395853,45899,second girl from the right
1785,COCO_train2014_000000395853_3.jpg,or_refcoco,1255298,16130,395853,45900,"back row, 2nd from right"
1786,COCO_train2014_000000395853_1.jpg,or_refcoco,1226510,16131,395853,45901,guy in center
1787,COCO_train2014_000000395853_1.jpg,or_refcoco,1226510,16131,395853,45902,man
1788,COCO_train2014_000000395853_1.jpg,or_refcoco,1226510,16131,395853,45903,center man cutting cake
1789,COCO_train2014_000000395271_4.jpg,or_refcoco,471478,16200,395271,46096,face of person being held
1790,COCO_train2014_000000395271_4.jpg,or_refcoco,471478,16200,395271,46097,baby
1791,COCO_train2014_000000395271_4.jpg,or_refcoco,471478,16200,395271,46098,kid in white crying
1792,COCO_train2014_000000395271_3.jpg,or_refcoco,456773,16201,395271,46099,guy\
1793,COCO_train2014_000000395271_3.jpg,or_refcoco,456773,16201,395271,46100,black shirt holding baby
1794,COCO_train2014_000000395271_3.jpg,or_refcoco,456773,16201,395271,46101,man
1795,COCO_train2014_000000392520_2.jpg,or_refcoco,525281,16425,392520,46736,right pic orange shirt
1796,COCO_train2014_000000392520_2.jpg,or_refcoco,525281,16425,392520,46737,R guy
1797,COCO_train2014_000000392520_2.jpg,or_refcoco,525281,16425,392520,46738,right screen tennis player reaching
1798,COCO_train2014_000000392520_12.jpg,or_refcoco,1730739,16426,392520,46739,the guy trying to lunge on left
1799,COCO_train2014_000000392520_12.jpg,or_refcoco,1730739,16426,392520,46740,man reaching on the left
1800,COCO_train2014_000000392520_12.jpg,or_refcoco,1730739,16426,392520,46741,left pic/ man in front
1801,COCO_train2014_000000391439_4.jpg,or_refcoco,1271260,16543,391439,47071,woman blue suit far right
1802,COCO_train2014_000000391439_4.jpg,or_refcoco,1271260,16543,391439,47072,girl in blue on right
1803,COCO_train2014_000000391439_4.jpg,or_refcoco,1271260,16543,391439,47073,lady in far right blue
1804,COCO_train2014_000000391439_3.jpg,or_refcoco,1265114,16544,391439,47074,right red coat person facing you
1805,COCO_train2014_000000391439_3.jpg,or_refcoco,1265114,16544,391439,47075,"Person in red coat, next to girl in blue"
1806,COCO_train2014_000000391439_3.jpg,or_refcoco,1265114,16544,391439,47076,on rt the red suit
1807,COCO_train2014_000000391439_0.jpg,or_refcoco,1225634,16545,391439,47077,yellow coat guy
1808,COCO_train2014_000000391439_0.jpg,or_refcoco,1225634,16545,391439,47078,yellow jacket
1809,COCO_train2014_000000391272_9.jpg,or_refcoco,1745720,16566,391272,47133,head at left grey helmet
1810,COCO_train2014_000000391272_9.jpg,or_refcoco,1745720,16566,391272,47134,left helment
1811,COCO_train2014_000000391272_9.jpg,or_refcoco,1745720,16566,391272,47135,gray helmet left corner
1812,COCO_train2014_000000391272_10.jpg,or_refcoco,2010352,16567,391272,47136,blue helmet
1813,COCO_train2014_000000391272_10.jpg,or_refcoco,2010352,16567,391272,47137,blue helmet front
1814,COCO_train2014_000000391272_10.jpg,or_refcoco,2010352,16567,391272,47138,blue helmet
1815,COCO_train2014_000000391272_1.jpg,or_refcoco,514615,16568,391272,47139,right person looking left
1816,COCO_train2014_000000391272_1.jpg,or_refcoco,514615,16568,391272,47140,purple white coat
1817,COCO_train2014_000000391272_1.jpg,or_refcoco,514615,16568,391272,47141,purple and white coat
1818,COCO_train2014_000000391272_0.jpg,or_refcoco,513734,16569,391272,47142,guy in blue in center
1819,COCO_train2014_000000391272_0.jpg,or_refcoco,513734,16569,391272,47143,"blue jacket, purple gloves"
1820,COCO_train2014_000000391272_0.jpg,or_refcoco,513734,16569,391272,47144,person in blue looking right
1821,COCO_train2014_000000390414_1.jpg,or_refcoco,188360,16636,390414,47335,smily girl
1822,COCO_train2014_000000390414_1.jpg,or_refcoco,188360,16636,390414,47336,woman
1823,COCO_train2014_000000389157_5.jpg,or_refcoco,549393,16732,389157,47609,man in dark jacket
1824,COCO_train2014_000000389157_5.jpg,or_refcoco,549393,16732,389157,47610,left guy in blue
1825,COCO_train2014_000000389145_6.jpg,or_refcoco,2162902,16738,389145,47626,baseball player in back
1826,COCO_train2014_000000389145_6.jpg,or_refcoco,2162902,16738,389145,47627,player in back
1827,COCO_train2014_000000389145_6.jpg,or_refcoco,2162902,16738,389145,47628,guy in top center
1828,COCO_train2014_000000389145_3.jpg,or_refcoco,1753852,16739,389145,47629,player in front (center of photo)
1829,COCO_train2014_000000389145_3.jpg,or_refcoco,1753852,16739,389145,47630,front player
